"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2016","MG","Não-Metálicos","Rochas Ornamentais","9884,7999999999993","t",",000000000000000","-","","0","t","0","9593,9799999999996","t","1845275,5900000001","0","t","0"
"2016","MG","Não-Metálicos","Rochas Ornamentais - Outras","150,91999999999999","t",",000000000000000","-","","137,19999999999999","t","90962,850000000006","0","t","0","0","t","0"
"2016","MG","Não-Metálicos","Talco e outras Cargas Minerais","207043,84","t",",000000000000000","-","","183004,78750000001","t","22147503,57","0","t","0","0","t","0"
"2016","MS","Metálicos","Ferro","3503362","t","2181375,320000000000000","t","Fe","3601178,1100000003","t","317895881,31","0","t","0","0","t","0"
"2016","MS","Metálicos","Manganês","651553","t","271074,260000000000000","t","Mn","670889","t","219549031,46000001","0","t","0","0","t","0"
"2016","MS","Não-Metálicos","Areia","376038,62","t",",000000000000000","-","","383946,31","t","6227598,4499999993","0","t","0","0","t","0"
"2016","MS","Não-Metálicos","Argilas","285987,22000000003","t",",000000000000000","-","","109004,65000000001","t","3789556,1600000001","169736,22","t","3354406,8100000001","0","t","0"
"2016","MS","Não-Metálicos","Calcário","2906993,9499999993","t",",000000000000000","-","","2433117,02","t","107392840,11","0","t","0","490410,97999999998","t","4913548,6399999997"
"2016","MS","Não-Metálicos","Rochas (Britadas) e Cascalho","4143498,6999999997","t",",000000000000000","-","","3217255,46","t","111776387,94","260712,56","t","3636290,9300000002","84089,949999999997","t","1023529,73"
"2016","MS","Não-Metálicos","Talco e outras Cargas Minerais","197095,01999999999","t",",000000000000000","-","","0","t","0","0","t","0","197095,01999999999","t","2438510,2000000002"
"2016","MT","Gemas e Diamantes","Diamante","52410,729999999996","ct","52410,730000000000000","ct","","22859,689999999995","ct","2295866,0499999998","0","ct","0","0","ct","0"
"2016","MT","Metálicos","Estanho","288743","kg","193458,000000000000000","kg","Sn","314348","kg","7406042,2599999998","0","kg","0","0","kg","0"
"2016","MT","Metálicos","Manganês","1676,0599999999999","t","670,420000000000000","t","Mn","1676,0599999999999","t","643352","0","t","0","0","t","0"
"2016","MT","Metálicos","Ouro","7046,1184800000001","kg","7036,687940000000000","kg","Au","7070,8705499999996","kg","887538,07822000002","6,8091200000000001","kg","252,43095000000002","6,8091200000000001","kg","252,43095000000002"
"2016","MT","Não-Metálicos","Areia","35248,659999999996","t",",000000000000000","-","","33628,659999999996","t","500456,26000000001","0","t","0","0","t","0"
"2016","MT","Não-Metálicos","Argilas","646681,58999999997","t",",000000000000000","-","","573394,58999999997","t","22066819,040000003","59028,520000000004","t","1314870,96","720","t","108150"
"2016","MT","Não-Metálicos","Calcário","6209228,9500000002","t",",000000000000000","-","","4579211,7400000002","t","213838667,00000003","1489248,6899999999","t","18236775,600000001","0","t","0"
"2016","MT","Não-Metálicos","Dolomito e Magnesita","2159438,96","t",",000000000000000","-","","2067533,97","t","98864199,37000002","0","t","0","0","t","0"
"2016","MT","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","0,70000000000000007","t",",000000000000000","-","","0,70000000000000007","t","1,925","0","t","0","0","t","0"
"2016","MT","Não-Metálicos","Rochas (Britadas) e Cascalho","3224564,3399999989","t",",000000000000000","-","","3070643,5099999993","t","90257449,590000004","2468","t","41956","28000","t","395000"
"2016","PA","Gemas e Diamantes","Diamante","6293,6300000000001","ct","6293,630000000000000","ct","","6293,6300000000001","ct","1251503,97","0","ct","0","0","ct","0"
"2016","PA","Metálicos","Alumínio (Bauxita)","35221777,329999998","t","17307652,090000000000000","t","Al2O3","35254712,329999998","t","3313048309,73","0","t","0","0","t","0"
"2016","PA","Metálicos","Cobre","882328,76000000001","t","280271,590000000000000","t","Cu","871982,15000000002","t","4290874866,48","0","t","0","0","t","0"
"2016","PA","Metálicos","Estanho","3316834,8399999999","kg","2126963,890000000000000","kg","Sn","3300244,8300000001","kg","82974363,150000006","0","kg","0","0","kg","0"
"2016","PA","Metálicos","Ferro","148123063,86000001","t","96672090,360000000000000","t","Fe","149041546,47","t","16988504819,709999","0","t","0","317419","t","17769016,260000002"
"2016","PA","Metálicos","Manganês","2050046,1500000001","t","884381,680000000000000","t","Mn","1700556,8800000001","t","647176344,28000009","0","t","0","0","t","0"
"2016","PA","Metálicos","Níquel","79736,399999999994","t","24134,360000000000000","t"," Ni","80074,539999999994","t","722075481,70000005","0","t","0","0","t","0"
"2016","PA","Metálicos","Ouro","11022,881470000002","kg","11022,881460000000000","kg","Au","4211,0904199999995","kg","470263,27025000012","0","kg","0","0","kg","0"
"2016","PA","Metálicos","Prata","455,08020000000005","kg","455,080200000000000","kg","Ag","472,44999999999999","kg","961,83703000000003","0","kg","0","0","kg","0"
"2016","PA","Metálicos","Tungstênio","0","t",",000000000000000","t","WO3","0","t","0","0","t","0","0","t","0"
"2016","PA","Não-Metálicos","Areia","6116,8800000000001","t",",000000000000000","-","","6116,8800000000001","t","277632,46000000002","0","t","0","0","t","0"
"2016","PA","Não-Metálicos","Areias Industriais","24200,110000000001","t",",000000000000000","-","","24200,110000000001","t","4809097,5","0","t","0","0","t","0"
"2016","PA","Não-Metálicos","Argilas","36987,529999999999","t",",000000000000000","-","","12582,779999999999","t","368432,58000000002","0","t","0","24404,75","t","251902,87"
"2016","PA","Não-Metálicos","Calcário","924347,66000000003","t",",000000000000000","-","","235451,76000000001","t","10437516,859999999","0","t","0","693501,90000000002","t","15483737,050000001"
"2016","PA","Não-Metálicos","Caulim","1524886,54","t",",000000000000000","-","","1552325,3","t","733152117,05000007","0","t","0","0","t","0"
"2016","PA","Não-Metálicos","Fosfato","62743,360000000001","t","12227,340000000000000","t","P2O5","40598","t","25073246,02","0","t","0","0","t","0"
"2016","PA","Não-Metálicos","Rochas (Britadas) e Cascalho","1743049,4700000002","t",",000000000000000","-","","1642182,8300000001","t","74913215,230000004","0","t","0","13250","t","219420"
"2016","PB","Metálicos","Titânio","111703,99000000001","t","62228,540000000000000","t","TiO2","71884,289999999994","t","40668303,149999999","0","t","0","15432,139999999999","t","5335557,9100000001"
"2016","PB","Metálicos","Zircônio","19887,029999999999","t","12876,540000000000000","t","ZrSiO4","18271","t","72572184,010000005","0","t","0","0","t","0"
"2016","PB","Não-Metálicos","Areia","8227,2999999999993","t",",000000000000000","-","","12947,59","t","62140,690000000002","0","t","0","0","t","0"
"2016","PB","Não-Metálicos","Areias Industriais","59004,790000000001","t",",000000000000000","-","","1068","t","32040","0","t","0","58308,18","t","3787181,6099999999"
"2016","PB","Não-Metálicos","Argilas","313879,23999999999","t",",000000000000000","-","","236855,55999999997","t","128366872,94000001","0","t","0","79938","t","613369,30000000005"
"2016","PB","Não-Metálicos","Calcário","2568419,6899999999","t",",000000000000000","-","","1336256,25","t","40606500,82","0","t","0","1232163,4399999999","t","17408752,739999998"
"2016","PB","Não-Metálicos","Cianita e outros minerais refratários","1183,6800000000001","t",",000000000000000","-","","897","t","1066208,23","0","t","0","0","t","0"
"2016","PB","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","13609","t",",000000000000000","-","","13609","t","735850,69999999995","0","t","0","0","t","0"
"2016","PB","Não-Metálicos","Rochas (Britadas) e Cascalho","1341686,8900000001","t",",000000000000000","-","","1351271,9800000002","t","35149698,760000005","2690","t","48522,900000000001","11557","t","312900"
"2016","PB","Não-Metálicos","Rochas Ornamentais","9071","t",",000000000000000","-","","7960,04","t","16388994,57","1285,54","t","948860,93999999994","0","t","0"
"2016","PE","Não-Metálicos","Areia","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2016","PE","Não-Metálicos","Areias Industriais","116667,73999999999","t",",000000000000000","-","","4485","t","49587,150000000001","0","t","0","86524,5","t","2300086,9399999999"
"2016","PE","Não-Metálicos","Argilas","103328,05","t",",000000000000000","-","","16451,52","t","1713502,0600000001","16429,139999999999","t","311003,60999999999","70454,389999999999","t","348978,51000000001"
"2016","PE","Não-Metálicos","Calcário","192006,46000000002","t",",000000000000000","-","","19005","t","349500","153209,76000000001","t","4544201,4800000004","19791,689999999999","t","271525,15999999997"
"2016","PE","Não-Metálicos","Dolomito e Magnesita","156,81999999999999","t",",000000000000000","-","","156,81999999999999","t","23282,299999999999","0","t","0","0","t","0"
"2016","PE","Não-Metálicos","Gipsita","900136,85999999999","t",",000000000000000","-","","653821,52000000002","t","28088375,879999999","0","t","0","162569,5","t","13341643,98"
"2016","PE","Não-Metálicos","Rochas (Britadas) e Cascalho","3322041,7200000007","t",",000000000000000","-","","3392020,9199999999","t","91061263,640000001","0","t","0","11399,809999999999","t","284994,94"
"2016","PE","Não-Metálicos","Vermiculita e Perlita","3670,9300000000003","t","2968,410000000000000","t","","1532,0899999999999","t","2325088,0600000001","0","t","0","0","t","0"
"2016","PI","Metálicos","Níquel","73,170000000000002","t","25,590000000000000","t"," Ni","73,170000000000002","t","570817,39000000001","0","t","0","0","t","0"
"2016","PI","Não-Metálicos","Argilas","24698,560000000001","t",",000000000000000","-","","3489,9400000000001","t","479844,40000000002","21208,619999999999","t","385317,33999999997","0","t","0"
"2016","PI","Não-Metálicos","Calcário","226978","t",",000000000000000","-","","226208,77000000002","t","15038317,879999999","0","t","0","769,23000000000002","t","38461,5"
"2016","PI","Não-Metálicos","Dolomito e Magnesita","5081,9499999999998","t",",000000000000000","-","","4630,1800000000003","t","230440,44","0","t","0","451,76999999999998","t","22588,5"
"2016","PI","Não-Metálicos","Rochas (Britadas) e Cascalho","812100,24000000011","t",",000000000000000","-","","731383,62000000011","t","27487801,260000002","14396,92","t","525040,19999999995","180","t","9000"
"2016","PR","Energéticos","Carvão Mineral","103873,67","t",",000000000000000","-","","103852,67","t","34884967,189999998","0","t","0","0","t","0"
"2016","PR","Metálicos","Ouro","324,20196000000004","kg","324,169820000000000","kg","Au","321","kg","43832,1253","0","kg","0","0","kg","0"
"2016","PR","Metálicos","Prata","43,092610000000001","kg","43,049520000000000","kg","Ag","18","kg","38,700000000000003","0","kg","0","0","kg","0"
"2016","PR","Não-Metálicos","Areia","2079530,0099999995","t",",000000000000000","-","","2074662,1599999999","t","33179624,299999997","0","t","0","0","t","0"
"2016","PR","Não-Metálicos","Areias Industriais","13193,310000000012","t",",000000000000000","-","","13193,309999999983","t","408907,03999999998","0","t","0","0","t","0"
"2016","PR","Não-Metálicos","Argilas","43968,610000000001","t",",000000000000000","-","","26926","t","4806128,8700000001","17042,610000000001","t","149100,98000000001","0","t","0"
"2016","PR","Não-Metálicos","Calcário","11961121,48","t",",000000000000000","-","","2463160,790000001","t","76602792,780000001","85442","t","433800","9422848,3200000003","t","108024097,84"
"2016","PR","Não-Metálicos","Caulim","1552,8800000000001","t",",000000000000000","-","","1552,8800000000001","t","578016,09999999998","0","t","0","0","t","0"
"2016","PR","Não-Metálicos","Dolomito e Magnesita","327443,79000000004","t",",000000000000000","-","","328502,57000000001","t","7604931,2199999997","0","t","0","0","t","0"
"2016","PR","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","78330","t",",000000000000000","-","","0","t","0","0","t","0","72062,279999999999","t","2161868,3999999999"
"2016","PR","Não-Metálicos","Fluorita e Criolita","18152,560000000001","t","14938,740000000000000","t","","18700,560000000001","t","16674344,290000001","0","t","0","0","t","0"
"2016","PR","Não-Metálicos","Rochas (Britadas) e Cascalho","16124612,02","t",",000000000000000","-","","14880577,089999996","t","375380394,81999993","733887,33999999997","t","7488290,5200000005","247403,48999999999","t","2877275,2699999996"
"2016","PR","Não-Metálicos","Rochas Ornamentais","5750,4299999999994","t",",000000000000000","-","","4824,1499999999996","t","872296,57000000007","0","t","0","0","t","0"
"2016","PR","Não-Metálicos","Talco e outras Cargas Minerais","60350,18","t",",000000000000000","-","","58420,460000000006","t","8333014,7199999988","0","t","0","1922,8199999999999","t","85296,899999999994"
"2016","RJ","Metálicos","Monazita e Terras-Raras","3700","t","3700,000000000000000","t","ETR","3700","t","5130736","0","t","0","0","t","0"
"2016","RJ","Metálicos","Titânio","4279","t","4279,000000000000000","t","TiO2","4279","t","3123737,6799999997","0","t","0","0","t","0"
"2016","RJ","Metálicos","Zircônio","1415","t","1415,000000000000000","t","ZrSiO4","1415","t","3308754,54","0","t","0","0","t","0"
"2016","RJ","Não-Metálicos","Areia","114056","t",",000000000000000","-","","114056","t","1460428,54","0","t","0","0","t","0"
"2016","RJ","Não-Metálicos","Areias Industriais","0","t",",000000000000000","-","","257,91000000000003","t","5682,6000000000004","0","t","0","0","t","0"
"2016","RJ","Não-Metálicos","Argilas","135487,29999999999","t",",000000000000000","-","","0","t","0","0","t","0","135487,29999999999","t","621826,08000000007"
"2016","RJ","Não-Metálicos","Calcário","2650747,9099999997","t",",000000000000000","-","","54157,439999999995","t","4490153,4900000002","0","t","0","2594196,4699999997","t","25439453,469999999"
"2016","RJ","Não-Metálicos","Dolomito e Magnesita","84530,949999999997","t",",000000000000000","-","","84530,949999999997","t","7895575,71","0","t","0","0","t","0"
"2016","RJ","Não-Metálicos","Fluorita e Criolita","3322","t","3322,000000000000000","t","","5478,1700000000001","t","3503119,6299999999","0","t","0","0","t","0"
"2016","RJ","Não-Metálicos","Rochas (Britadas) e Cascalho","16982401,73","t",",000000000000000","-","","16400519,899999999","t","471277646,26999992","0","t","0","0","t","0"
"2016","RN","Gemas e Diamantes","Gemas","62,560000000000002","kg","62,560000000000000","kg","","14,594940000000001","kg","1329,6074799999999","0","kg","0","0","kg","0"
"2016","RN","Metálicos","Ferro","0","t",",000000000000000","t","Fe","26771,34","t","1360772,3999999999","0","t","0","0","t","0"
"2016","RN","Metálicos","Ouro","56,79468","kg","56,794680000000000","kg","Au","55,696940000000005","kg","7457,3351200000006","0","kg","0","0","kg","0"
"2016","RN","Metálicos","Tungstênio","462,10000000000002","t","322,670000000000000","t","WO3","486,92000000000002","t","16290291,640000001","0","t","0","0","t","0"
"2016","RN","Não-Metálicos","Argilas","37805,18","t",",000000000000000","-","","0","t","0","37805,18","t","30468,509999999998","0","t","0"
"2016","RN","Não-Metálicos","Calcário","1597004,71","t",",000000000000000","-","","64009,540000000001","t","6712107,1799999997","1532995,1699999999","t","34935336,489999995","0","t","0"
"2016","RN","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","6047","t",",000000000000000","-","","6038,3500000000004","t","2674497,3599999999","0","t","0","0","t","0"
"2016","RN","Não-Metálicos","Gipsita","1284,5999999999999","t",",000000000000000","-","","0","t","0","1284,5999999999999","t","41492,580000000002","0","t","0"
"2016","RN","Não-Metálicos","Rochas (Britadas) e Cascalho","906380,95000000007","t",",000000000000000","-","","903286,53000000003","t","22860343,039999999","7143,8100000000004","t","115729,07000000001","0","t","0"
"2016","RN","Não-Metálicos","Rochas Ornamentais","7987,3200000000006","t",",000000000000000","-","","7116,1999999999998","t","14781284,58","0","t","0","0","t","0"
"2016","RO","Metálicos","Estanho","10175104,52","kg","6298607,090000000000000","kg","Sn","10256709,129999999","kg","309003406,10999995","0","kg","0","0","kg","0"
"2016","RO","Metálicos","Manganês","99740,75","t","29922,040000000000000","t","Mn","133233,17999999999","t","20597813,98","0","t","0","0","t","0"
"2016","RO","Metálicos","Nióbio","6399,4700000000003","t","425,993000000000000","t","Nb2O5","6430,7300000000005","t","36315252,170000002","0","t","0","0","t","0"
"2016","RO","Metálicos","Ouro","1147,0228600000003","kg","1144,957860000000000","kg","Au","1147,8948500000001","kg","144627,00756999999","0","kg","0","0","kg","0"
"2016","RO","Metálicos","Tântalo","2536,0999999999999","t","109,000000000000000","t","Ta2O5","2536,0999999999999","t","10588408,119999999","0","t","0","0","t","0"
"2016","RO","Não-Metálicos","Areia","15870,6","t",",000000000000000","-","","15870,6","t","452510","0","t","0","0","t","0"
"2016","RO","Não-Metálicos","Argilas","2164,5","t",",000000000000000","-","","2164,5","t","27102,5","0","t","0","0","t","0"
"2016","RO","Não-Metálicos","Calcário","310682","t",",000000000000000","-","","296403,17000000004","t","11811389,49","0","t","0","0","t","0"
"2016","RO","Não-Metálicos","Rochas (Britadas) e Cascalho","1039986,04","t",",000000000000000","-","","1056556,04","t","63464402,13000001","46861,099999999999","t","574360","0","t","0"
"2016","RR","Não-Metálicos","Rochas (Britadas) e Cascalho","185191,61000000007","t",",000000000000000","-","","185191,61000000007","t","7699396,46","0","t","0","0","t","0"
"2016","RS","Energéticos","Carvão Mineral","3625753,9499999997","t",",000000000000000","-","","3782085,9199999999","t","355282059,09999996","0","t","0","0","t","0"
"2016","RS","Não-Metálicos","Areia","42046","t",",000000000000000","-","","31493,669999999998","t","707921","0","t","0","0","t","0"
"2016","RS","Não-Metálicos","Areias Industriais","21352,75","t",",000000000000000","-","","21352,75","t","1139469,6100000001","0","t","0","0","t","0"
"2016","RS","Não-Metálicos","Argilas","30241,5","t",",000000000000000","-","","14506,01","t","724405,5","0","t","0","0","t","0"
"2016","RS","Não-Metálicos","Calcário","4086213,6699999995","t",",000000000000000","-","","3538476","t","141992422,11000001","59835","t","484841,52000000002","467732,92000000004","t","17330157,669999994"
"2016","RS","Não-Metálicos","Caulim","42812","t",",000000000000000","-","","31335,169999999998","t","5221349,8799999999","0","t","0","0","t","0"
"2016","RS","Não-Metálicos","Rochas (Britadas) e Cascalho","18156963,009999998","t",",000000000000000","-","","14342054,459999995","t","341771301,21000016","513402,14999999997","t","6253056,3699999992","3042403,3899999992","t","46431249,010000005"
"2016","SC","Energéticos","Carvão Mineral","2280187,5999999996","t",",000000000000000","-","","2284197,4199999999","t","542680165,26999998","0","t","0","0","t","0"
"2016","SC","Energéticos","Turfa","34727,879999999997","t",",000000000000000","-","","17364,040000000001","t","1027325,5","37348,440000000002","t","1539494,05","8226,6200000000008","t","501848,90999999997"
"2016","SC","Não-Metálicos","Areia","180532,04000000001","t",",000000000000000","-","","184542,80000000002","t","4209771,0999999996","0","t","0","0","t","0"
"2016","SC","Não-Metálicos","Areias Industriais","930493,25","t",",000000000000000","-","","930650,25","t","59350053,36999999","0","t","0","0","t","0"
"2016","SC","Não-Metálicos","Argilas","117581,5","t",",000000000000000","-","","0","t","0","0","t","0","116592,51000000001","t","3938137,8600000003"
"2016","SC","Não-Metálicos","Calcário","2294190,8999999999","t",",000000000000000","-","","855323,90000000002","t","40255197,060000002","0","t","0","1438688,4099999999","t","25585732,48"
"2016","SC","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","101253,35000000001","t",",000000000000000","-","","122382,70000000001","t","21871620,879999999","0","t","0","0","t","0"
"2016","SC","Não-Metálicos","Rochas (Britadas) e Cascalho","16826022,739999998","t",",000000000000000","-","","14839248,859999998","t","337302812,83999985","922448,65000000002","t","15027270,23","944797,37000000023","t","15919111,789999999"
"2016","SC","Não-Metálicos","Rochas Ornamentais - Outras","34545,450000000004","t",",000000000000000","-","","34523,450000000004","t","296634,83000000002","0","t","0","0","t","0"
"2016","SC","Não-Metálicos","Saibro","441615,10999999999","t",",000000000000000","-","","337014,02999999997","t","4566964,4099999992","102670,2","t","752446","0","t","0"
"2016","SE","Não-Metálicos","Argilas","138166,33000000002","t",",000000000000000","-","","10000","t","1305010","10000","t","1305010","128166,33","t","4148828,5499999998"
"2016","SE","Não-Metálicos","Calcário","3397358,2399999998","t",",000000000000000","-","","240230,69","t","3150652,9500000002","0","t","0","3157127,54","t","27995969,280000001"
"2016","SE","Não-Metálicos","Potássio","500916,97999999998","t","292254,060000000000000","t","K2O","531977,70999999996","t","450834072,18000001","0","t","0","0","t","0"
"2016","SE","Não-Metálicos","Rochas (Britadas) e Cascalho","377366,03999999998","t",",000000000000000","-","","378450,88","t","12297470,59","0","t","0","0","t","0"
"2016","SP","Energéticos","Turfa","8649,4200000000001","t",",000000000000000","-","","99,609999999999999","t","7122,1199999999999","0","t","0","8361,9699999999993","t","122446,75"
"2016","SP","Metálicos","Alumínio (Bauxita)","34712,379999999997","t","17953,150000000000000","t","Al2O3","34712,379999999997","t","9166908,2899999991","0","t","0","0","t","0"
"2016","SP","Metálicos","Estanho","3150,3099999999999","kg","1732,670000000000000","kg","Sn","0","kg","0","0","kg","0","0","kg","0"
"2016","SP","Metálicos","Ferro","383508,83000000002","t","287631,620000000000000","t","Fe","112707,23","t","1769898,6599999999","0","t","0","0","t","0"
"2016","SP","Não-Metálicos","Areia","10248817,410000004","t",",000000000000000","-","","10563028,68","t","252339057,55000016","0","t","0","0","t","0"
"2016","SP","Não-Metálicos","Areias Industriais","4503812,8499999987","t",",000000000000000","-","","4108974,9499999997","t","209690577,94","0","t","0","459721,57000000001","t","11704148,92"
"2016","SP","Não-Metálicos","Argilas","1275186,7500000005","t",",000000000000000","-","","911079,52000000002","t","35792300,329999998","0","t","0","351376,69","t","5455144,3200000003"
"2016","SP","Não-Metálicos","Calcário","9672841","t",",000000000000000","-","","3460819,21","t","158856813,61999997","0","t","0","5991982,3099999987","t","142142839,81999999"
"2016","SP","Não-Metálicos","Caulim","68489,919999999998","t",",000000000000000","-","","68368,699999999997","t","26244298,039999999","0","t","0","121,22","t","242417"
"2016","SP","Não-Metálicos","Dolomito e Magnesita","846090,70999999996","t",",000000000000000","-","","575385,21999999997","t","23489018,289999999","0","t","0","270705,48999999999","t","2321109,1000000001"
"2016","SP","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","1188,99","t",",000000000000000","-","","1188,99","t","454591,82000000001","0","t","0","0","t","0"
"2016","SP","Não-Metálicos","Fosfato","3829357,8199999998","t","1769799,860000000000000","t","P2O5","998973,25","t","45112112,799999997","518099,84000000003","t","220950171,78","235540,59","t","7516112,9299999997"
"2016","SP","Não-Metálicos","Rochas (Britadas) e Cascalho","58795107,670000002","t",",000000000000000","-","","54223891,890000001","t","1427686773,8199995","281227,75","t","1893097,73","861027,03000000014","t","23920205,770000003"
"2016","SP","Não-Metálicos","Rochas Ornamentais","1550","t",",000000000000000","-","","628,50999999999999","t","1391278,5","0","t","0","0","t","0"
"2016","SP","Não-Metálicos","Talco e outras Cargas Minerais","657078,22999999998","t",",000000000000000","-","","625240,96999999997","t","40477180,879999995","0","t","0","1185,8599999999999","t","74538,259999999995"
"2016","TO","Metálicos","Ouro","30,644740000000002","kg","30,644740000000000","kg","Au","25,964740000000003","kg","3803,1080400000001","0","kg","0","0","kg","0"
"2016","TO","Não-Metálicos","Areia","15128,129999999999","t",",000000000000000","-","","15128,129999999999","t","393330,92999999999","0","t","0","0","t","0"
"2016","TO","Não-Metálicos","Argilas","2145,1900000000001","t",",000000000000000","-","","2145,1900000000001","t","717067,42999999993","0","t","0","0","t","0"
"2016","TO","Não-Metálicos","Calcário","2792023,8637999999","t",",000000000000000","-","","2049228,4329999997","t","98987378,319200009","0","t","0","735857,41000000003","t","15614107,779999999"
"2016","TO","Não-Metálicos","Dolomito e Magnesita","217671,23000000001","t",",000000000000000","-","","217671,23000000001","t","6824596,1200000001","0","t","0","0","t","0"
"2016","TO","Não-Metálicos","Fosfato","4041,6300000000001","t","181,870000000000000","t","P2O5","4041,6300000000001","t","344456,60999999999","0","t","0","0","t","0"
"2016","TO","Não-Metálicos","Minerais Industriais (Outros)","10,18","t",",000000000000000","-","","5,0199999999999996","t","1175850","0","t","0","0","t","0"
"2016","TO","Não-Metálicos","Rochas (Britadas) e Cascalho","562416,1862","t",",000000000000000","-","","519396,70699999994","t","18198495,580800001","0","t","0","0","t","0"
"2017","AL","Não-Metálicos","Calcário","217398","t",",000000000000000","-","","93298,009999999995","t","9090907,9499999993","0","t","0","130311","t","1032690,05"
"2017","AL","Não-Metálicos","Rochas (Britadas) e Cascalho","1176611,9199999999","t",",000000000000000","-","","1183103,21","t","34484579,219999999","192,38999999999999","t","4331,71","0","t","0"
"2017","AM","Metálicos","Estanho","14489293","kg","7244646,500000000000000","kg","Sn","0","kg","0","0","kg","0","14846890","kg","347827951,36000001"
"2017","AM","Metálicos","Nióbio","17801,560000000001","t","2670,233000000000000","t","Nb2O5","0","t","0","0","t","0","17621,48","t","88521149,239999995"
"2017","AM","Metálicos","Ouro","238,1678","kg","238,167560000000000","kg","Au","238,16756000000001","kg","28354,427300000003","0","kg","0","0","kg","0"
"2017","AM","Metálicos","Tântalo","17801,560000000001","t","2670,233000000000000","t","Ta2O5","0","t","0","0","t","0","17621,48","t","88521149,239999995"
"2017","AM","Não-Metálicos","Rochas (Britadas) e Cascalho","503473,69","t",",000000000000000","-","","460802,63","t","31391224,960000005","0","t","0","0","t","0"
"2017","AP","Metálicos","Cromo","2150","t","850,000000000000000","t","Cr2O3","0","t","0","0","t","0","0","t","0"
"2017","AP","Metálicos","Ferro","0","t",",000000000000000","t","Fe","91500,899999999994","t","10926190,43","0","t","0","0","t","0"
"2017","AP","Metálicos","Ouro","4144,3208799999993","kg","4144,320880000000000","kg","Au","4013,5504499999997","kg","518735,74356000003","0","kg","0","0","kg","0"
"2017","AP","Metálicos","Prata","313,25220000000002","kg","313,252200000000000","kg","Ag","313,25220000000002","kg","693,22086000000002","0","kg","0","0","kg","0"
"2017","AP","Não-Metálicos","Rochas (Britadas) e Cascalho","86135,900000000009","t",",000000000000000","-","","115448,00000000001","t","6233083,6500000004","0","t","0","0","t","0"
"2017","BA","Gemas e Diamantes","Diamante","230941,20000000001","ct","230941,200000000000000","ct","","264643,62","ct","169531563,36000001","0","ct","0","0","ct","0"
"2017","BA","Metálicos","Cobre","57195,419999999998","t","19719,260000000000000","t","Cu","56340,760000000002","t","404219652,05000001","0","t","0","0","t","0"
"2017","BA","Metálicos","Cromo","542989,09999999998","t","212502,820000000000000","t","Cr2O3","91972,810000000012","t","73890970,25999999","18729","t","7848215,6299999999","410064,75","t","172702596,11000001"
"2017","BA","Metálicos","Ferro","0","t",",000000000000000","t","Fe","0","t","0","0","t","0","0","t","0"
"2017","BA","Metálicos","Manganês","0","t",",000000000000000","t","Mn","0","t","0","0","t","0","0","t","0"
"2017","BA","Metálicos","Ouro","6126,6325299999999","kg","6126,632530000000000","kg","Au","6092,0404100000005","kg","730832,09276000003","0","kg","0","0","kg","0"
"2017","BA","Metálicos","Vanádio","358762","t","12139,000000000000000","t","V","0","t","0","0","t","0","358762","t","91686377,010000005"
"2017","BA","Não-Metálicos","Areia","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2017","BA","Não-Metálicos","Areias Industriais","137100","t",",000000000000000","-","","0","t","0","0","t","0","124841,75","t","11234744,15"
"2017","BA","Não-Metálicos","Argilas","378635,64999999997","t",",000000000000000","-","","365192,28999999998","t","69714067,909999996","37070","t","101900,12","26880","t","0,12"
"2017","BA","Não-Metálicos","Bário","2792","t","2792,000000000000000","t","BaSO4","860","t","891129,69999999995","0","t","0","0","t","0"
"2017","BA","Não-Metálicos","Calcário","1265643,5100000002","t",",000000000000000","-","","307148,79000000004","t","23574598,219999995","440","t","19731,43","944082,75","t","15123387,27"
"2017","BA","Não-Metálicos","Diatomita","2287,73","t",",000000000000000","-","","2377,8899999999999","t","7968877,1399999997","0","t","0","0","t","0"
"2017","BA","Não-Metálicos","Dolomito e Magnesita","2574995,8100000001","t",",000000000000000","-","","751697,90000000002","t","739612740,69000006","225204,35999999999","t","7062630,8399999999","912586","t","62535260,399999999"
"2017","BA","Não-Metálicos","Fosfato","217966,51999999999","t","71253,320000000000000","t","P2O5","0","t","0","0","t","0","210205,13","t","37291557,509999998"
